Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3478176,2016-05-10 00:00:00,2016-05-05 18:05:51,50525626,10105125200,50525626,200,4221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3478176/SRR3478176.1,SRX1744348,Optunia_streptacantha_4degC_Rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,E64A11E5AF5D928CDBCA38EDF2A69054,DF8D2449B19BBA5AF3289011BAEF650D
SRR3478177,2016-05-10 00:00:00,2016-05-05 17:35:47,41904616,8380923200,41904616,200,3174,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3478177/SRR3478177.1,SRX1744349,Optunia_streptacantha_4degC_Rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,CA9803299298C09069FE0041AB33FA25,0A595186C10C82994CFEF6A977BCB712
SRR3478178,2016-05-10 00:00:00,2016-05-05 18:14:38,53704278,10740855600,53704278,200,4303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3478178/SRR3478178.1,SRX1744350,Optunia_streptacantha_25degC_Rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,D63692C49E20FD969712212F11F0C0A7,AF12808E38240B89B76B8347D3C928BB
SRR3478179,2016-05-10 00:00:00,2016-05-05 18:06:45,52620253,10524050600,52620253,200,4372,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3478179/SRR3478179.1,SRX1744351,Optunia_streptacantha_25degC_Rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,64AE9C203800442A42C6026F706058C2,30C091016BB24F74DCB873F492952D2B
SRR3478180,2016-05-10 00:00:00,2016-05-05 17:25:09,34662651,11092048320,34662651,320,3875,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3478180/SRR3478180.1,SRX1744352,Opuntia_streptacantha_H2Odrought_Rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,E533E3EDEB19BF7098C266BBD3E6FCDB,D7F9D3FFDF9AFCBF2E9EF3B68894ABAB
SRR3478181,2016-05-10 00:00:00,2016-05-05 17:26:21,37239621,11916678720,37239621,320,4126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3478181/SRR3478181.1,SRX1744353,Opuntia_streptacantha_H2Odrought_Rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,BB1823FF9AFDE3E13E94EB0CFA2BC4DB,74B18C0519C2164EAEE271DA55CF7A01
SRR3478182,2016-05-10 00:00:00,2016-05-05 17:25:26,31890094,10204830080,31890094,320,3586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3478182/SRR3478182.1,SRX1744354,Opuntia_streptacantha_H2Odrought_Rep3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,AFFDD36AA3225B839EBAFE548670772F,684698A359976F87F28C035416843F51
SRR3478183,2016-05-10 00:00:00,2016-05-05 17:26:32,37200683,11904218560,37200683,320,4047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3478183/SRR3478183.1,SRX1744355,Opuntia_streptacantha_H2Ocontrol_Rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,0054315886D8C13BF97D7981E34657D5,7F6483BCEF28BD7AA6D6B3CF5E074DE2
SRR3478184,2016-05-10 00:00:00,2016-05-05 17:26:47,36272442,11607181440,36272442,320,4067,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3478184/SRR3478184.1,SRX1744356,Opuntia_streptacantha_H2Ocontrol_Rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,2E8097FCF15230EB0A5E6E8BFE8ADB07,74D10DD83552D97105FC84EF16A668F9
SRR3478185,2016-05-10 00:00:00,2016-05-05 17:27:37,36814878,11780760960,36814878,320,4172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3478185/SRR3478185.1,SRX1744357,Opuntia_streptacantha_H2Ocontrol_Rep3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074371,PRJNA320545,2,320545,SRS1422088,SAMN04942738,simple,393608,Opuntia streptacantha,OPS-Nopal-Cardon,,,,,,,no,,,,,NIH,SRA423546,,public,8D484BD95EAC89DD44E5D45547E2B777,F86D58D6A398FAFD2046D88EBA2B0C75
SRR1616998,2014-10-23 00:00:00,2014-10-21 13:51:50,603625,334840369,0,554,725,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1616998/SRR1616998.1,SRX736639,,EST,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,LS454,454 GS FLX+,SRP049085,PRJNA264306,2,264306,SRS724695,SAMN03120801,simple,371859,Opuntia ficus-indica,Opuntia_complete,,,,,,,no,,,,,IMPPC,SRA192562,,public,26C4DB282955A731888D7A47EC0126AF,2AAB91C8B7656019B562F871C003EDF2
SRR1698112,2014-12-11 00:00:00,2014-12-10 03:44:05,12494109,2498821800,12494109,200,1543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698112/SRR1698112.1,SRX800791,Illumina TruSeq RNA Sample Prep Kit,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,450,50,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783083,SAMN03256172,simple,307721,Leuenbergeria bleo,Per_ble,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,7CB6DE15F79A4F36A8C49EFAD78F102E,9F194D3E4C00C19B4EBC6795BE5D74F9
SRR1698106,2014-12-11 00:00:00,2014-12-10 02:44:36,13000946,2600189200,13000946,200,1596,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698106/SRR1698106.1,SRX800778,Illumina TruSeq RNA Sample Prep Kit,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,450,50,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783071,SAMN03256167,simple,307724,Pereskia grandifolia,Per_gra,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,EF7F72FBFDF56CFDA750FD7DCE1713A5,7A8F953BC4BB4C022D95F93B21E88CE3
SRR1698113,2014-12-11 00:00:00,2014-12-10 03:43:49,12375578,2475115600,12375578,200,1537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698113/SRR1698113.1,SRX800792,Illumina TruSeq RNA Sample Prep Kit,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,450,50,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783084,SAMN03256173,simple,307717,Leuenbergeria lychnidiflora,Per_lyc,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,46362F7FC4A1AF0CCE8B8BDEDA2BAAB8,5E21852E4E40037525BB85941828C188
ERR034493,2012-01-02 20:21:51,2019-02-27 19:37:37,12075,5506788,0,456,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/ERR034493/ERR034493.3,ERX012833,GL2,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP000672,PRJEB2537,,204339,ERS033075,SAMEA1030369,simple,939928,rhizosphere metagenome,SAMEA1030369,,,,,,,no,,,,,LIFESEQUENCING,ERA030778,,public,644091002738F69CC526C8C63EF8BAD1,1B1D33A1D017EAB02412932A5B90A2F7
ERR034494,2012-01-02 20:21:52,2019-02-27 19:37:39,14410,6565266,0,455,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/ERR034494/ERR034494.2,ERX012834,GL1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP000672,PRJEB2537,,204339,ERS033076,SAMEA1030370,simple,939928,rhizosphere metagenome,SAMEA1030370,,,,,,,no,,,,,LIFESEQUENCING,ERA030778,,public,957546A0247C8EEFE6F8DF80874149FB,314DC0D43018B8A5A86B97A0122AB42D
SRR5036292,2017-10-24 00:00:21,2016-11-18 18:58:32,150566368,30113273600,150566368,200,17426,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5036292/SRR5036292.1,SRX2360506,Cgig-PE1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093540,PRJNA318822,2,318822,SRS1808962,SAMN04868325,simple,171969,Carnegiea gigantea,SGP5,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA496387,,public,CA0C22C490E40D81A2863CD08D45FABF,D97DED61822734029877075F3BE8EB55
SRR5036293,2017-10-24 00:00:21,2016-11-18 16:49:29,12642777,7585666200,12642777,600,3705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5036293/SRR5036293.1,SRX2360507,Cgig-PE3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP093540,PRJNA318822,2,318822,SRS1808962,SAMN04868325,simple,171969,Carnegiea gigantea,SGP5,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA496387,,public,E8FAC720B9D008BFB3328E5DC245CD85,2D300066BFB6435593EC897F7B6CAEF8
SRR5036294,2017-10-24 00:00:21,2016-11-23 15:33:27,133346593,26669318600,133346593,200,14509,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5036294/SRR5036294.1,SRX2360508,Cgig-MP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093540,PRJNA318822,2,318822,SRS1808962,SAMN04868325,simple,171969,Carnegiea gigantea,SGP5,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA496387,,public,E476DA37A8835D640F8AB579661608B1,BBFE51F4FFE3241966632483F2220DAB
SRR5036295,2017-10-24 00:00:21,2016-11-18 22:25:00,179309870,35861974000,179309870,200,21908,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5036295/SRR5036295.1,SRX2360509,Cgig-PE2b,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093540,PRJNA318822,2,318822,SRS1808962,SAMN04868325,simple,171969,Carnegiea gigantea,SGP5,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA496387,,public,9CD8E557A84F92DFC5036B518BCE63C0,135042238121DBD3BE4719D09310D265
SRR5036296,2017-10-24 00:00:21,2016-11-18 22:10:46,179799157,35959831400,179799157,200,21988,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5036296/SRR5036296.1,SRX2360510,Cgig-PE2a,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093540,PRJNA318822,2,318822,SRS1808962,SAMN04868325,simple,171969,Carnegiea gigantea,SGP5,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA496387,,public,C307B857C3C1BC547E14E197E1750268,23B18215C6E9EA6600FDE0693422D4B4
SRR5134693,2017-10-24 00:00:21,2016-12-29 15:07:00,104896438,31602141480,104896438,301,12578,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5134693/SRR5134693.1,SRX2450052,Sd2M,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP093540,PRJNA318822,2,318822,SRS1883433,SAMN06189573,simple,171969,Carnegiea gigantea,"Seedling, 2 months after germination",,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA513033,,public,3EBACCB1001E4D867D177D437F0B8366,5BC70624D74DBDB8BC402F812BDEAE70
SRR5134695,2017-10-24 00:00:21,2016-12-29 15:04:16,125616016,37850529689,125616016,301,15055,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5134695/SRR5134695.1,SRX2450054,Sd5D,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP093540,PRJNA318822,2,318822,SRS1883435,SAMN06189572,simple,171969,Carnegiea gigantea,"Seedling, 5 days after germination",,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA513033,,public,78433080EE59A1B6E10621192CDA4642,45E19FD38A649B06F5131A704429D929
SRR5134696,2017-10-24 00:00:21,2016-12-29 14:29:30,82150116,16430023200,82150116,200,10643,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5134696/SRR5134696.1,SRX2450055,YR,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093540,PRJNA318822,2,318822,SRS1883436,SAMN06189575,simple,171969,Carnegiea gigantea,Young roots,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA513033,,public,FD920DB9DFDC191329D3C1B5008C2B52,01F747A9C19C5F165C414F6CF5372652

